MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,28,18,667,25.00,19.60,
1,28,19,668,26.10,21.50,
1,28,20,669,24.10,20.30,
1,28,21,670,23.00,19.40,
1,28,22,671,23.00,19.40,
1,28,23,672,23.00,19.80,
1,29,0,673,24.10,20.80,
1,29,1,674,24.10,20.80,
1,29,2,675,25.00,22.40,
1,29,3,676,26.10,23.30,
1,29,4,677,26.10,23.60,
1,29,5,678,27.00,24.50,
1,29,6,679,27.00,24.80,
1,29,7,680,28.00,25.40,
1,29,8,681,28.00,25.70,
1,29,9,682,28.90,26.60,
1,29,10,683,30.00,27.90,
1,29,11,684,30.90,28.90,
1,29,12,685,30.90,28.90,
1,29,13,686,30.90,29.60,
1,29,14,687,32.00,31.40,
1,29,15,688,32.00,31.40,
1,29,16,689,33.10,32.90,
1,29,17,690,34.00,33.80,
1,29,18,691,35.10,34.40,
1,29,19,692,35.10,34.90,
1,29,20,693,35.10,34.90,
1,29,21,694,35.10,34.90,
1,29,22,695,35.10,34.90,
1,29,23,696,34.00,33.80,
1,30,0,697,34.00,33.80,
1,30,1,698,34.00,33.80,
1,30,2,699,34.00,33.80,
1,30,3,700,34.00,33.90,
1,30,4,701,34.00,33.90,
1,30,5,702,34.00,33.90,
1,30,6,703,33.10,33.00,
1,30,7,704,33.10,33.00,
1,30,8,705,33.10,33.00,
1,30,9,706,33.10,33.00,
1,30,10,707,35.10,34.50,
1,30,11,708,35.10,35.00,
1,30,12,709,36.00,35.90,
1,30,13,710,37.00,36.90,
1,30,14,711,37.00,36.90,
1,30,15,712,37.00,36.90,
1,30,16,713,37.90,37.40,
1,30,17,714,37.00,36.90,
1,30,18,715,37.90,37.80,
1,30,19,716,39.00,38.90,
1,30,20,717,39.00,39.00,
1,30,21,718,39.00,39.00,
1,30,22,719,39.00,39.00,
1,30,23,720,39.00,39.00,
1,31,0,721,37.90,37.90,
1,31,1,722,37.90,37.90,
1,31,2,723,37.00,37.00,
1,31,3,724,37.00,37.00,
1,31,4,725,42.10,42.10,
1,31,5,726,42.10,42.10,
1,31,6,727,46.00,45.40,
1,31,7,728,46.00,43.50,
1,31,8,729,44.10,40.30,
1,31,9,730,45.00,40.40,
1,31,10,731,46.00,40.50,
1,31,11,732,46.90,41.00,
1,31,12,733,46.00,40.20,
1,31,13,734,46.90,40.60,
1,31,14,735,46.90,40.60,
1,31,15,736,48.00,41.20,
1,31,16,737,46.90,40.20,
1,31,17,738,45.00,38.40,
1,31,18,739,42.10,36.90,
1,31,19,740,37.90,33.90,
1,31,20,741,34.30,31.30,
1,31,21,742,32.50,29.60,
1,31,22,743,31.30,28.40,
1,31,23,744,27.90,25.90,
2,1,0,745,26.80,24.90,
2,1,1,746,24.30,22.40,
2,1,2,747,23.40,21.50,
2,1,3,748,22.30,19.90,
2,1,4,749,21.20,18.80,
2,1,5,750,20.10,17.60,
2,1,6,751,19.00,17.00,
2,1,7,752,19.00,17.30,
2,1,8,753,19.00,17.10,
2,1,9,754,25.00,22.40,
2,1,10,755,27.00,24.00,
2,1,11,756,30.00,26.40,
2,1,12,757,33.10,28.90,
2,1,13,758,35.10,30.10,
2,1,14,759,37.90,31.40,
2,1,15,760,37.90,31.70,
2,1,16,761,37.00,30.90,
2,1,17,762,36.00,30.30,
2,1,18,763,35.10,29.80,
2,1,19,764,33.10,29.60,
2,1,20,765,32.00,28.90,
2,1,21,766,32.00,28.90,
2,1,22,767,32.00,28.60,
2,1,23,768,32.00,28.60,
2,2,0,769,32.00,28.60,
2,2,1,770,32.00,28.60,
2,2,2,771,33.10,29.60,
2,2,3,772,33.10,29.20,
2,2,4,773,33.10,29.60,
2,2,5,774,34.00,30.40,
2,2,6,775,32.00,30.30,
2,2,7,776,32.00,30.70,
2,2,8,777,32.00,31.10,
2,2,9,778,33.10,31.70,
2,2,10,779,33.10,31.70,
2,2,11,780,34.00,32.60,
2,2,12,781,34.00,32.60,
2,2,13,782,34.00,32.60,
2,2,14,783,34.00,32.30,
2,2,15,784,34.00,32.30,
2,2,16,785,33.10,31.30,
2,2,17,786,33.10,31.30,
2,2,18,787,33.10,31.70,
2,2,19,788,34.00,32.20,
2,2,20,789,34.00,32.60,
2,2,21,790,34.00,32.60,
2,2,22,791,34.00,32.60,
2,2,23,792,34.00,33.10,
2,3,0,793,34.00,33.60,
2,3,1,794,34.00,33.60,
2,3,2,795,34.00,33.60,
2,3,3,796,34.00,33.60,
2,3,4,797,35.10,34.50,
2,3,5,798,35.10,34.50,
2,3,6,799,35.10,34.50,
2,3,7,800,35.10,34.60,
2,3,8,801,35.10,34.60,
2,3,9,802,35.10,34.60,
2,3,10,803,36.00,35.60,
2,3,11,804,37.90,37.90,
2,3,12,805,41.00,40.50,
2,3,13,806,39.00,38.50,
2,3,14,807,39.00,38.60,
2,3,15,808,39.90,40.00,
2,3,16,809,42.10,41.70,
2,3,17,810,42.10,42.20,
2,3,18,811,45.00,45.20,
2,3,19,812,46.90,47.20,
2,3,20,813,46.00,46.30,
2,3,21,814,46.90,47.30,
2,3,22,815,52.00,52.40,
2,3,23,816,39.90,38.00,
